시도,시군구,생년,RFID구분,축종,품종,마릿수
"충청남도","천안시","2006","외장형","개","말티즈",78
"충청남도","천안시","2006","인식표","개","말티즈",13
"충청남도","천안시","2006","내장형","개","말티즈",38
"충청남도","천안시","2006","외장형","개","미니어쳐 닥스훈트",1
"충청남도","천안시","2006","외장형","개","미니어쳐 슈나우저",1
"충청남도","천안시","2006","내장형","개","미니어쳐 슈나우저",2
"충청남도","천안시","2006","외장형","개","미니어쳐 푸들",1
"충청남도","천안시","2006","내장형","개","미니어쳐 푸들",3
"충청남도","천안시","2006","외장형","개","미니어쳐 핀셔",3
"충청남도","천안시","2006","인식표","개","미니어쳐 핀셔",1
"충청남도","천안시","2006","외장형","개","믹스견",32
"충청남도","천안시","2006","인식표","개","믹스견",6
"충청남도","천안시","2006","내장형","개","믹스견",7
"충청남도","천안시","2006","외장형","개","베들링턴 테리어",1
"충청남도","천안시","2006","인식표","개","보스턴 테리어",1
"충청남도","천안시","2006","외장형","개","비글",2
"충청남도","천안시","2006","내장형","개","비글",1
"충청남도","천안시","2006","내장형","개","비숑 프리제",1
"충청남도","천안시","2006","내장형","개","삽살개",1
"충청남도","천안시","2006","외장형","개","슈나우져",12
"충청남도","천안시","2006","내장형","개","슈나우져",4
"충청남도","천안시","1989","내장형","개","믹스견",1
"충청남도","천안시","1990","외장형","개","요크셔 테리어",1
"충청남도","천안시","1992","외장형","개","푸들",1
"충청남도","천안시","1993","외장형","개","말티즈",1
"충청남도","천안시","1993","외장형","개","요크셔 테리어",1
"충청남도","천안시","1995","외장형","개","말티즈",1
"충청남도","천안시","1995","외장형","개","미니어쳐 핀셔",1
"충청남도","천안시","1995","외장형","개","삽살개",1
"충청남도","천안시","1995","외장형","개","슈나우져",1
"충청남도","천안시","1996","외장형","개","말티즈",1
"충청남도","천안시","1996","외장형","개","미니어쳐 핀셔",1
"충청남도","천안시","1996","외장형","개","슈나우져",1
"충청남도","천안시","1996","외장형","개","요크셔 테리어",1
"충청남도","천안시","1996","내장형","개","코카 스파니엘",1
"충청남도","천안시","1996","외장형","개","푸들",1
"충청남도","천안시","1997","내장형","개","기타",1
"충청남도","천안시","1997","외장형","개","믹스견",3
"충청남도","천안시","1997","인식표","개","믹스견",1
"충청남도","천안시","1997","외장형","개","요크셔 테리어",5
"충청남도","천안시","1997","내장형","개","요크셔 테리어",1
"충청남도","천안시","1997","인식표","개","웰시 코기 펨브로크",2
"충청남도","천안시","1997","외장형","개","치와와",2
"충청남도","천안시","1997","외장형","개","푸들",1
"충청남도","천안시","1998","외장형","개","말티즈",1
"충청남도","천안시","1998","외장형","개","믹스견",5
"충청남도","천안시","1998","외장형","개","시츄",2
"충청남도","천안시","1998","인식표","개","시츄",2
"충청남도","천안시","2017","외장형","개","믹스견",130
"충청남도","천안시","2017","인식표","개","믹스견",105
"충청남도","천안시","2017","내장형","개","믹스견",277
"충청남도","천안시","2017","외장형","개","버니즈 마운틴 독",1
"충청남도","천안시","2017","외장형","개","베들링턴 테리어",1
"충청남도","천안시","2017","인식표","개","베들링턴 테리어",1
"충청남도","천안시","2017","내장형","개","베들링턴 테리어",3
"충청남도","천안시","2017","인식표","개","벨기에 그로넨달",1
"충청남도","천안시","2017","내장형","개","벨기에 그로넨달",1
"충청남도","천안시","2017","외장형","개","보더 콜리",3
"충청남도","천안시","2017","내장형","개","보더 콜리",9
"충청남도","천안시","2017","외장형","개","보스턴 테리어",5
"충청남도","천안시","2017","내장형","개","보스턴 테리어",17
"충청남도","천안시","2017","내장형","개","복서",1
"충청남도","천안시","2017","내장형","개","불 테리어",2
"충청남도","천안시","2017","외장형","개","불독",1
"충청남도","천안시","2017","인식표","개","불독",1
"충청남도","천안시","2017","내장형","개","불독",2
"충청남도","천안시","2017","내장형","개","브리타니 스파니엘",2
"충청남도","천안시","2017","외장형","개","비글",1
"충청남도","천안시","2017","내장형","개","비글",9
"충청남도","천안시","2017","외장형","개","비숑 프리제",59
"충청남도","천안시","2017","인식표","개","비숑 프리제",29
"충청남도","천안시","2017","내장형","개","비숑 프리제",128
"충청남도","천안시","2017","외장형","개","빠삐용",3
"충청남도","천안시","2017","내장형","개","빠삐용",7
"충청남도","천안시","2017","외장형","개","사모예드",1
"충청남도","천안시","2017","내장형","개","사모예드",7
"충청남도","천안시","2017","외장형","개","삽살개",3
"충청남도","천안시","2017","내장형","개","삽살개",3
"충청남도","천안시","2017","외장형","개","샤페이",2
"충청남도","천안시","2017","인식표","개","샤페이",3
"충청남도","천안시","2017","내장형","개","샤페이",3
"충청남도","천안시","2017","내장형","개","세인트 버나드",2
"충청남도","천안시","2017","내장형","개","센트럴 아시안 오브차카",1
"충청남도","천안시","2017","외장형","개","셔틀랜드 쉽독",4
"충청남도","천안시","2017","인식표","개","셔틀랜드 쉽독",2
"충청남도","천안시","2017","내장형","개","셔틀랜드 쉽독",8
"충청남도","천안시","2017","외장형","개","셰퍼드",1
"충청남도","천안시","2017","인식표","개","셰퍼드",1
"충청남도","천안시","2017","내장형","개","셰퍼드",4
"충청남도","천안시","2017","외장형","개","슈나우져",1
"충청남도","천안시","2017","인식표","개","슈나우져",5
"충청남도","천안시","2017","내장형","개","슈나우져",9
"충청남도","천안시","2017","내장형","개","스코티쉬 테리어",2
"충청남도","천안시","2017","외장형","개","스탠다드 푸들",2
"충청남도","천안시","2017","인식표","개","스탠다드 푸들",2
"충청남도","천안시","2017","내장형","개","스탠다드 푸들",6
"충청남도","천안시","2017","외장형","개","스피츠",16
"충청남도","천안시","2017","인식표","개","스피츠",10
"충청남도","천안시","2017","내장형","개","스피츠",62
"충청남도","천안시","2021","외장형","개","빠삐용",2
"충청남도","천안시","2021","내장형","개","빠삐용",2
"충청남도","천안시","2021","외장형","개","사모예드",7
"충청남도","천안시","2021","내장형","개","사모예드",8
"충청남도","천안시","2021","외장형","개","삽살개",1
"충청남도","천안시","2021","내장형","개","삽살개",3
"충청남도","천안시","2021","외장형","개","샤페이",1
"충청남도","천안시","2021","외장형","개","셔틀랜드 쉽독",8
"충청남도","천안시","2021","내장형","개","셔틀랜드 쉽독",2
"충청남도","천안시","2021","외장형","개","셰퍼드",2
"충청남도","천안시","2021","내장형","개","셰퍼드",2
"충청남도","천안시","2021","내장형","개","슈나우져",1
"충청남도","천안시","2021","외장형","개","스코티쉬 테리어",1
"충청남도","천안시","2021","외장형","개","스탠다드 푸들",8
"충청남도","천안시","2021","내장형","개","스탠다드 푸들",4
"충청남도","천안시","2021","외장형","개","스피츠",14
"충청남도","천안시","2021","내장형","개","스피츠",6
"충청남도","천안시","2021","외장형","개","시바",74
"충청남도","천안시","2021","내장형","개","시바",26
"충청남도","천안시","2021","외장형","개","시베리안 허스키",8
"충청남도","천안시","2021","내장형","개","시베리안 허스키",8
"충청남도","천안시","2021","외장형","개","시츄",31
"충청남도","천안시","2021","내장형","개","시츄",16
"충청남도","천안시","2021","내장형","개","아키다",2
"충청남도","천안시","2021","내장형","개","올드 잉글리쉬 불독",1
"충청남도","천안시","2021","외장형","개","올드 잉글리쉬 쉽독",1
"충청남도","천안시","2021","내장형","개","올드 잉글리쉬 쉽독",1
"충청남도","천안시","2021","외장형","개","요크셔 테리어",11
"충청남도","천안시","2021","내장형","개","요크셔 테리어",5
"충청남도","천안시","2021","외장형","개","웰시 코기 카디건",22
"충청남도","천안시","2021","내장형","개","웰시 코기 카디건",7
"충청남도","천안시","2021","외장형","개","웰시 코기 펨브로크",47
"충청남도","천안시","2021","내장형","개","웰시 코기 펨브로크",21
"충청남도","천안시","2021","외장형","개","이탈리안 그레이 하운드",30
"충청남도","천안시","2021","내장형","개","이탈리안 그레이 하운드",13
"충청남도","천안시","2021","외장형","개","재패니즈 스피츠",3
"충청남도","천안시","2021","외장형","개","잭 러셀 테리어",1
"충청남도","천안시","2021","내장형","개","잭 러셀 테리어",1
